,countryiso3code,country.value,GDP per capita (current US$),GDP (current US$),"Population, total",Population growth (annual %),"School enrollment, tertiary (% gross)","Life expectancy at birth, total (years)",High-technology exports (% of manufactured exports),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, number of departures",Refugee population by country or territory of origin,Refugee population by country or territory of asylum,"Inflation, consumer prices (annual %)","Official exchange rate (LCU per US$, period average)",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Gini index (World Bank estimate),CO2 emissions (kg per PPP $ of GDP),Energy use (kg of oil equivalent per capita),Trade (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",year,region,country,incomeLevel
126,DZA,Algeria,3946.44397689835,160033844070.572,40551404.0,2.05135458384022,42.628849029541,76.298,0.349782374247262,,2039000.0,4530000.0,3705.0,94220.0,6.39769480268749,109.443066666667,,,0.318225695615048,,55.9259132380985,1638263953.77737,2016,Middle East & North Africa,Algeria,Lower middle income
127,DZA,Algeria,4177.89251546889,165979418301.861,39728025.0,2.04538724285729,36.7813186645508,76.09,0.157413455061216,,1710000.0,3638000.0,3470.0,94176.0,4.78444700693894,100.691433333333,,,0.320794702768003,,59.6953215219564,-537792920.921856,2015,Middle East & North Africa,Algeria,Lower middle income
128,DZA,Algeria,5493.02558996263,213808808746.696,38923687.0,2.03359245164506,34.481819152832,75.878,0.190932316969768,,2301000.0,2839000.0,3509.0,94119.0,2.91692692067457,80.5790166666667,,,0.28729887432893,1327.53554410198,62.1458629596308,1502206170.55838,2014,Middle East & North Africa,Algeria,Lower middle income
129,DZA,Algeria,5499.58148704572,209754763860.68,38140132.0,2.00272783896316,33.8909912109375,75.661,0.198560763164808,,2733000.0,2136000.0,3643.0,94142.0,3.25423910998847,79.3684,,,0.270017186782737,1247.49505324208,63.6104253389316,1691886707.50796,2013,Middle East & North Africa,Algeria,Lower middle income
130,DZA,Algeria,5592.25709916356,209060307470.078,37383887.0,1.95141520944077,32.201530456543,75.436,0.142489333787199,,2634000.0,1911000.0,5657.0,94130.0,8.89145091062314,77.5359666666667,,,0.261369577744142,1229.54742507113,65.4046651079292,1500402452.8635,2012,Middle East & North Africa,Algeria,Lower middle income
131,DZA,Algeria,5455.85352874953,200019468616.453,36661444.0,1.88331383359771,31.21409034729,75.199,0.238653536952786,,2395000.0,1715000.0,6098.0,94145.0,4.52421150505276,72.9378833333333,0.4,27.6,0.244848504055638,1140.642714455,67.4713825484954,2571237024.68517,2011,Middle East & North Africa,Algeria,Lower middle income
132,DZA,Algeria,4480.79927130159,161207754147.286,35977455.0,1.80501869558372,29.8894290924072,74.938,0.528151019205633,,2070000.0,1757000.0,6665.0,94141.0,3.91106195534027,74.3859833333333,,,0.252947009435494,1114.21702841404,69.8672404016145,2300369124.15828,2010,Middle East & North Africa,Algeria,Lower middle income
133,DZA,Algeria,3883.26127101905,137210691642.096,35333881.0,1.72209322425389,29.9093799591064,74.644,0.653887496828234,,1912000.0,1677000.0,8168.0,94136.0,5.73706036145632,72.6474166666667,,,0.270049896856156,1153.66407103709,71.3242375601926,2746930734.16534,2009,Middle East & North Africa,Algeria,Lower middle income
134,DZA,Algeria,4923.62926502041,171000637940.752,34730608.0,1.63619266255068,,74.311,0.668770196312828,,1772000.0,1539000.0,9044.0,94094.0,4.85859062814938,64.5828,,,0.250975647088033,1073.20562887929,76.6844445249328,2638607033.75183,2008,Middle East & North Africa,Algeria,Lower middle income
135,DZA,Algeria,3950.51936900172,134977284666.139,34166972.0,1.55138258255494,23.6013298034668,73.936,0.738639230917088,,1743000.0,1499000.0,10599.0,94137.0,3.67899574741703,69.2924,,,0.260088883802465,1078.18363301261,71.9370462637257,1686736539.70385,2007,Middle East & North Africa,Algeria,Lower middle income
136,DZA,Algeria,3478.65487075233,117025435464.289,33641002.0,1.47112298248818,21.3378391265869,73.521,,,1638000.0,1349000.0,8338.0,94181.0,2.31149918514421,72.6466166666667,,,0.255117019244964,1031.91917410783,70.7298711992001,1841000000.00008,2006,Middle East & North Africa,Algeria,Lower middle income
137,DZA,Algeria,3113.10109432814,103198442061.076,33149724.0,1.38990052346238,20.872859954834,73.072,,0.06604,1443000.0,1513000.0,12024.0,94104.0,1.38244656662119,73.2763083333333,,,0.283724905672717,977.954084926921,71.2787622322137,1155999999.99995,2005,Middle East & North Africa,Algeria,Lower middle income
138,DZA,Algeria,2609.94560777437,85324767230.4939,32692163.0,1.31784619068686,19.1494197845459,72.594,,0.16357,1234000.0,1417000.0,10650.0,169053.0,3.96180030257191,72.06065,,,0.255621990110981,952.267948743557,65.7006716430047,881850000.0,2004,Middle East & North Africa,Algeria,Lower middle income
139,DZA,Algeria,2103.41305835023,67864849150.4619,32264157.0,1.27591463464404,18.5779495239258,72.101,,0.19623,1166000.0,1254000.0,11651.0,169032.0,4.268953958395,77.394975,,,0.283274483299778,953.058280741691,62.1258853095728,637880000.0,2003,Middle East & North Africa,Algeria,Lower middle income
140,DZA,Algeria,1781.83736487376,56760623478.3263,31855109.0,1.27506554250519,17.3711605072021,71.605,,0.3664,988000.0,1257000.0,12088.0,169233.0,1.41830192345045,79.6819,,,0.303674168915122,908.297315824598,61.1346953214823,1064960000.0,2002,Middle East & North Africa,Algeria,Lower middle income
141,DZA,Algeria,1740.64242309447,54745839538.9497,31451514.0,1.30984253035285,15.6538095474243,71.116,,0.23028,901000.0,1190000.0,8399.0,169417.0,4.22598834854679,77.2150208333333,,,0.305145342398559,860.041395781456,58.7007948523846,1113105541.0,2001,Middle East & North Africa,Algeria,Lower middle income
142,DZA,Algeria,1764.97382982785,54788732394.3662,31042235.0,1.35840780581394,,70.64,,,866000.0,1006000.0,8015.0,169654.0,0.339163189071755,75.2597916666667,,,0.335080742922359,869.609839626561,62.860745986322,280100000.0,2000,Middle East & North Africa,Algeria,Lower middle income
143,DZA,Algeria,1588.34750283895,48640610448.5235,30623406.0,1.41626567134276,13.7246398925781,70.183,,,749000.0,903000.0,7140.0,165249.0,2.64551113392798,66.573875,,,0.372522620885602,867.798408837998,50.9295287505404,291600000.0,1999,Middle East & North Africa,Algeria,Lower middle income
144,DZA,Algeria,1596.00371429844,48187747528.899,30192754.0,1.50088576780198,,69.745,,,678000.0,879000.0,5717.0,165226.0,4.95016163793115,58.7389583333333,,,0.453353797241763,824.533760649989,45.0944505585079,606600000.0,1998,Middle East & North Africa,Algeria,Lower middle income
145,DZA,Algeria,1619.80622391421,48177862501.9495,29742979.0,1.61528329807518,,69.323,,,635000.0,827000.0,3409.0,170736.0,5.73352275357186,57.70735,,,0.393310594673351,808.759304170574,52.2439115059386,260000000.0,1997,Middle East & North Africa,Algeria,Lower middle income
146,DZA,Algeria,1603.93792062434,46941496779.8499,29266405.0,1.75317579614436,11.4182500839233,68.919,,,605000.0,874000.0,2245.0,190267.0,18.679075860175,54.7489333333333,,,0.449684779295078,802.099506242738,53.7051478767794,270000000.0,1996,Middle East & North Africa,Algeria,Lower middle income
147,DZA,Algeria,1452.26944487837,41764052457.8814,28757785.0,1.90982147845309,10.1542501449585,68.54,,,520000.0,1090000.0,1522.0,192489.0,29.7796264864999,47.6627266666667,5.6,35.3,0.467835978936133,843.042084082623,55.1910052081435,1000.0,1995,Middle East & North Africa,Algeria,Lower middle income
148,DZA,Algeria,1507.86531803627,42542571305.5136,28213774.0,2.07085775129983,10.4694900512695,68.194,,,,,20744.0,219073.0,29.0476561173071,35.0585008333333,,,0.449606871532177,823.57652684111,48.5844377877809,1000.0,1994,Middle East & North Africa,Algeria,Lower middle income
149,DZA,Algeria,1807.32854846258,49946455210.966,27635515.0,2.22162937165606,10.9882898330688,67.877,,,,,84.0,219067.0,20.5403261235826,23.3454066666667,,,0.432925509814611,872.307680895398,44.9228133698634,1000.0,1993,Middle East & North Africa,Algeria,Lower middle income
150,DZA,Algeria,1776.03667438071,48003298223.1178,27028326.0,2.35032732559065,11.1453800201416,67.575,,,,,69.0,219314.0,31.6696619117149,21.836075,,,0.422941418135561,888.735284604751,49.1890842360411,30000000.0,1992,Middle East & North Africa,Algeria,Lower middle income
151,DZA,Algeria,1731.61127444317,45715367087.1001,26400479.0,2.46031589342803,11.0127000808716,67.27,,,,,55.0,169124.0,25.8863869348513,18.472875,,,0.43438165147913,888.875311694155,52.7175867077307,11638686.4524336,1991,Middle East & North Africa,Algeria,Lower middle income
152,DZA,Algeria,2408.68881482248,62045099642.7774,25758869.0,2.56645657133517,10.293140411377,66.938,,,,,18.0,169110.0,16.6525343885433,8.95750833333333,,,0.432012620612358,861.26075644082,48.3807136815584,334914.564224985,1990,Middle East & North Africa,Algeria,Lower middle income
153,DZA,Algeria,2215.84755797478,55631489801.5508,25106190.0,2.67514474264032,,66.554,,,,,5.0,169103.0,9.30436125843164,7.60855833333333,,,,825.259945853991,47.1533197065802,12091646.7968636,1989,Middle East & North Africa,Algeria,Lower middle income
154,DZA,Algeria,2417.3766834056,59089067187.3943,24443467.0,2.77584895427799,8.86452007293701,66.097,,,,,5.0,170000.0,5.9115449637349,5.91476666666667,6.3,40.2,,854.852791545487,38.111587277742,13018265.0203164,1988,Middle East & North Africa,Algeria,Lower middle income
155,DZA,Algeria,2807.33029744222,66742267773.1959,23774284.0,2.86684602165527,9.04504013061523,65.545,,,,,,167000.0,7.44126091287252,4.84974166666667,,,,832.551213740023,32.6845844686128,3711537.89978504,1987,Middle East & North Africa,Algeria,Lower middle income
156,DZA,Algeria,2757.13052415538,63696301892.8116,23102389.0,2.94697219159109,,64.884,,,,,,167220.0,12.3716091651298,4.70231666666667,,,,867.59867128893,36.026710569926,5316528.3778563,1986,Middle East & North Africa,Algeria,Lower middle income
157,DZA,Algeria,2582.87958916856,57937868670.1937,22431502.0,3.02286094051312,,64.087,,,,,5.0,174160.0,10.4822870444468,5.0278,,,,791.037443680767,50.3261206307911,397788.2970683,1985,Middle East & North Africa,Algeria,Lower middle income
158,DZA,Algeria,2467.34642199031,53698278905.9678,21763575.0,3.08758016794359,,63.13,,,,,5.0,167000.0,8.11639795517099,4.98337499958333,,,,780.984787655521,53.1763836889134,802668.874073183,1984,Middle East & North Africa,Algeria,Lower middle income
159,DZA,Algeria,2312.65561948251,48801369800.3675,21101875.0,3.12371195818026,,62.029,,,,,5.0,167000.0,5.96716393032723,4.788799999,,,,812.682569676865,53.7441173561114,417641.162800209,1983,Middle East & North Africa,Algeria,Lower middle income
160,DZA,Algeria,2210.30192760168,45207088715.6483,20452902.0,3.12162711240806,,60.813,,,,,5.0,167000.0,6.54250963007668,4.59219166566667,,,,775.865987134735,59.9229312690034,-53569192.6448124,1982,Middle East & North Africa,Algeria,Lower middle income
161,DZA,Algeria,2237.08632490354,44348672667.8715,19824301.0,3.08704800852557,,59.519,,,,,5.0,167000.0,14.6548426360635,4.31580833233333,,,,614.512461246427,65.4649936353318,13207259.3615813,1981,Middle East & North Africa,Algeria,Lower middle income
162,DZA,Algeria,2202.99736479746,42345277342.0195,19221665.0,3.03090472527547,,58.198,,,,,,52000.0,9.51782449754965,3.837449999,,,,582.949968173933,64.6769231605018,348669038.123928,1980,Middle East & North Africa,Algeria,Lower middle income
163,DZA,Algeria,1782.69798137911,33243422157.6311,18647815.0,2.96918572434158,,56.909,,,,,,52000.0,11.3486005086091,3.85326666566667,,,,589.892649621417,64.0140492853508,25692486.0358378,1979,Middle East & North Africa,Algeria,Lower middle income
164,DZA,Algeria,1456.41939597215,26364491313.4471,18102266.0,2.91100574775562,,55.7,,,,,,52000.0,17.5239234455033,3.965899999,,,,479.677129923955,65.7045688895452,135152172.302668,1978,Middle East & North Africa,Algeria,Lower middle income
165,DZA,Algeria,1192.74388765763,20971901273.271,17582904.0,2.86792986291784,,54.609,,,,,,52000.0,11.989283322105,4.14675833233333,,,,401.088466387577,72.3268842306998,178452646.789187,1977,Middle East & North Africa,Algeria,Lower middle income
166,DZA,Algeria,1037.60703844052,17728347374.994,17085801.0,2.83809029715134,,53.661,,,,,,39580.0,9.43073540174554,4.163824999,,,,368.762283957305,70.1732568821597,187000000.0,1976,Middle East & North Africa,Algeria,Lower middle income
167,DZA,Algeria,936.790025769149,15557934268.4965,16607707.0,2.80071883984573,,52.866,,,,,,21000.0,8.2303166526514,3.94940833233333,,,,332.414161690112,76.6545354056848,119000000.0,1975,Middle East & North Africa,Algeria,Lower middle income
168,DZA,Algeria,817.988308478181,13209713643.3219,16149025.0,2.75733635253731,,52.218,,,,,,,4.699612403417,4.180749999,,,,321.161370423292,74.2388192371426,358000000.0,1974,Middle East & North Africa,Algeria,Lower middle income
169,DZA,Algeria,554.755124929209,8715105930.49101,15709825.0,2.73495901767324,,51.676,,,,,,,6.17283950622714,3.96249541224223,,,,306.964781593684,57.0934265311372,51000000.0,1973,Middle East & North Africa,Algeria,Lower middle income
170,DZA,Algeria,442.351878193504,6761786386.54713,15285990.0,2.74396622362803,,51.201,,,,,,,3.65630712983235,4.48051495321132,,,,263.023592191281,46.1764302847485,41490000.0,1972,Middle East & North Africa,Algeria,Lower middle income
171,DZA,Algeria,341.388987340498,5077222366.97472,14872250.0,2.77661589490857,,50.773,,,,,,,2.62664165105633,4.91263833685897,,,,232.948007194607,46.1062966825765,600000.0,1971,Middle East & North Africa,Algeria,Lower middle income
172,DZA,Algeria,336.224855584547,4863487492.65763,14464985.0,2.8274547451992,,50.372,,,,,,500.0,6.59999999900016,4.93706000393706,,,,,51.2254018061269,80120000.0,1970,Middle East & North Africa,Algeria,Lower middle income
173,DZA,Algeria,302.752306734104,4257218772.15369,14061722.0,2.87222355590979,,49.982,,,,,,,,4.93706000393706,,,,,51.8595349042921,,1969,Middle East & North Africa,Algeria,Lower middle income
174,DZA,Algeria,281.925745024389,3852115816.97758,13663583.0,2.88495927358202,,49.597,,,,,,,,4.93706000393706,,,,,47.3228889614156,,1968,Middle East & North Africa,Algeria,Lower middle income
175,DZA,Algeria,253.923650753479,3370843065.76735,13275026.0,2.84535916488485,,49.21,,,,,,,,4.93706000393706,,,,,45.066186093677,,1967,Middle East & North Africa,Algeria,Lower middle income
176,DZA,Algeria,235.598111822427,3039834558.74906,12902627.0,2.76397530261668,,48.811,,,,,,,,4.93706000393706,,,,,50.6397695218843,,1966,Middle East & North Africa,Algeria,Lower middle income
177,DZA,Algeria,249.883486058815,3136258896.9233,12550885.0,2.65801662932119,,48.394,,,,,,,,4.93706000393706,,,,,48.4370219064117,,1965,Middle East & North Africa,Algeria,Lower middle income
178,DZA,Algeria,238.048532020905,2909351792.58659,12221675.0,2.55973106028047,,47.958,,,,,,,,4.93706000393706,,,,,54.5238212566159,,1964,Middle East & North Africa,Algeria,Lower middle income
179,DZA,Algeria,226.899988804342,2703014867.32834,11912803.0,2.4900754874982,,47.509,,,,,,,,4.93706000393706,,,,,61.510197197341,,1963,Middle East & North Africa,Algeria,Lower middle income
180,DZA,Algeria,172.245997766356,2001468867.73344,11619828.0,2.46995425792679,,47.056,,,,,,,,4.93706000393706,,,,,40.6125193571122,,1962,Middle East & North Africa,Algeria,Lower middle income
181,DZA,Algeria,,,11336339.0,2.48716480510207,,46.599,,,,,,,,4.93706000393706,,,,,113.7483279283,,1961,Middle East & North Africa,Algeria,Lower middle income
182,DZA,Algeria,,,11057863.0,,,46.141,,,,,,,,4.93706000393706,,,,,106.186804301314,,1960,Middle East & North Africa,Algeria,Lower middle income
183,ASM,American Samoa,,,,,,,,,,,,,,,,,,,,,2020,East Asia & Pacific,American Samoa,Upper middle income
184,ASM,American Samoa,,,55312.0,-0.276230801135428,,,,,,,,,,,,,,,,,2019,East Asia & Pacific,American Samoa,Upper middle income
185,ASM,American Samoa,11466.6907058505,636000000.0,55465.0,-0.279065761519574,,,,,20200.0,,,,,,,,,,168.238993710692,,2018,East Asia & Pacific,American Samoa,Upper middle income
186,ASM,American Samoa,10823.4448040273,602000000.0,55620.0,-0.217311352480231,,,,,20000.0,,,,,,,,,,162.458471760797,,2017,East Asia & Pacific,American Samoa,Upper middle income
187,ASM,American Samoa,11696.9555623329,652000000.0,55741.0,-0.127293769933909,,,,,20100.0,,,,,,,,,,162.883435582822,,2016,East Asia & Pacific,American Samoa,Upper middle income
188,ASM,American Samoa,11843.3311832581,661000000.0,55812.0,0.0376333973958491,,,,,20300.0,,,,,,,,,,164.145234493192,,2015,East Asia & Pacific,American Samoa,Upper middle income
189,ASM,American Samoa,11507.2323493037,642000000.0,55791.0,0.139905317697601,,,,,21600.0,,,,,,,,,,172.118380062305,,2014,East Asia & Pacific,American Samoa,Upper middle income
190,ASM,American Samoa,11505.3937142139,641000000.0,55713.0,0.0826001124356282,,,,,20800.0,,,,,,,,,,171.294851794072,,2013,East Asia & Pacific,American Samoa,Upper middle income
191,ASM,American Samoa,11568.7930012395,644000000.0,55667.0,-0.165132053391348,,,,,22600.0,,,,,,,,,,174.689440993789,,2012,East Asia & Pacific,American Samoa,Upper middle income
192,ASM,American Samoa,10294.3022651052,574000000.0,55759.0,-0.572257860972145,,,,,22600.0,,,,,,,,,,155.749128919861,,2011,East Asia & Pacific,American Samoa,Upper middle income
193,ASM,American Samoa,10271.2245225485,576000000.0,56079.0,-1.07129312461534,,,,,23100.0,,,,,,,,,,156.423611111111,,2010,East Asia & Pacific,American Samoa,Upper middle income
194,ASM,American Samoa,11961.2582255703,678000000.0,56683.0,-1.41714655445276,,,,,23500.0,,,,,,,,,,160.176991150442,,2009,East Asia & Pacific,American Samoa,Upper middle income
195,ASM,American Samoa,9792.66680581646,563000000.0,57492.0,-1.50705874156413,,,,,24300.0,,,,,,,,,,247.779751332149,,2008,East Asia & Pacific,American Samoa,Upper middle income
196,ASM,American Samoa,8909.44915617236,520000000.0,58365.0,-1.2632965609983,,,,,24100.0,,,,,,,,,,216.538461538462,,2007,East Asia & Pacific,American Samoa,Upper middle income
197,ASM,American Samoa,8391.56106721708,496000000.0,59107.0,-0.766842612103022,,,,0.39313,25300.0,,,,,,,,,,227.620967741935,,2006,East Asia & Pacific,American Samoa,Upper middle income
198,ASM,American Samoa,8444.98169974145,503000000.0,59562.0,-0.199592495165648,,,,0.36473,24500.0,,,,,,,,,,221.073558648111,,2005,East Asia & Pacific,American Samoa,Upper middle income
199,ASM,American Samoa,8578.94472277609,512000000.0,59681.0,0.297017460458198,,,,0.32337,,,,,,,,,,,200.5859375,,2004,East Asia & Pacific,American Samoa,Upper middle income
200,ASM,American Samoa,8856.54745899435,527000000.0,59504.0,0.715107951953511,,,,0.1868,,,,,,,,,,,205.692599620493,,2003,East Asia & Pacific,American Samoa,Upper middle income
201,ASM,American Samoa,8700.06770480704,514000000.0,59080.0,0.996827278798957,,,,,,,,,,,,,,,209.533073929961,,2002,East Asia & Pacific,American Samoa,Upper middle income
202,ASM,American Samoa,,,58494.0,1.15721533829325,,,,,36000.0,,,,,,,,,,,,2001,East Asia & Pacific,American Samoa,Upper middle income
203,ASM,American Samoa,,,57821.0,1.33713711153801,,,,,44000.0,,,,,,,,,,,,2000,East Asia & Pacific,American Samoa,Upper middle income
204,ASM,American Samoa,,,57053.0,1.55800508932696,,,,,41000.0,,,,,,,,,,,,1999,East Asia & Pacific,American Samoa,Upper middle income
205,ASM,American Samoa,,,56171.0,1.70572937649124,,,,,36000.0,,,,,,,,,,,,1998,East Asia & Pacific,American Samoa,Upper middle income
206,ASM,American Samoa,,,55221.0,1.8459475835551,,,,,26000.0,,,,,,,,,,,,1997,East Asia & Pacific,American Samoa,Upper middle income
207,ASM,American Samoa,,,54211.0,1.95587950788337,,,,,35000.0,,,,,,,,,,,,1996,East Asia & Pacific,American Samoa,Upper middle income
208,ASM,American Samoa,,,53161.0,2.0256069940163,,,,,34000.0,,,,,,,,,,,,1995,East Asia & Pacific,American Samoa,Upper middle income
209,ASM,American Samoa,,,52095.0,2.08512621504816,,,,,,,,,,,,,,,,,1994,East Asia & Pacific,American Samoa,Upper middle income
